id_track,duration_sec,end_of_fade_in,start_of_fade_out,loudness,tempo,tempo_confidence,time_signature,time_signature_confidence,key,key_confidence,mode,mode_confidence,bars,beats,sections,segments,tatums
5SvoT3qTUtnpseqkvmxZsj,316.75583,3.56426,299.6361,-4.193,175.972,0.774,4,0.955,0,0.402,1,0.648,227,903,15,902,1806
7qYEAT0IEwqgRePYXSsy59,259.2751,0.0,250.96127,-3.254,173.976,0.881,3,0.925,11,0.452,0,0.338,243,733,11,1104,1466
3YN8XwoaJH33O628915Fhd,116.6,0.13288,108.64036,-8.6,81.195,0.278,4,0.993,3,0.0,1,0.343,37,155,6,344,310
25lkpWDr2d3aMCJh2GliZy,201.66667,0.6019,192.2438,-9.589,85.31,0.119,5,0.132,2,0.478,1,0.581,69,278,12,603,556
4u2JocCfvaQL0mxtdGDMu9,207.79623,0.0,200.1328,-1.58,109.995,0.675,4,0.467,1,0.693,1,0.391,94,374,5,725,748
505Pc9Z6Is9SW3oXNUvZ3B,188.56,2.11302,182.60172,-17.958,126.826,0.098,3,0.722,9,0.525,0,0.65,110,335,8,674,670
35sb2Hfff2gnCQN5bDVsyk,284.92,2.08399,276.41034,-6.281,139.671,0.003,4,0.512,3,0.408,1,0.579,163,654,12,896,1308
49xX0JOQufLKlueVBPzT0r,150.48,1.14458,150.48,-15.94,84.344,0.065,4,0.812,6,0.514,1,0.466,48,195,6,535,390
2U5nnhAKOJU9C6E1tAa2kb,568.4133,0.0,550.45807,-4.891,124.011,0.679,4,0.992,8,0.403,1,0.515,290,1152,23,1902,2304
6pQxlSkrJcPJZTR4Dp9G7x,141.6898,0.0,141.68979,-2.015,90.72,0.035,4,0.842,10,0.709,0,0.615,51,205,8,529,410
5s4sjLD7BUMrRvwFLSDUUC,305.78668,0.51678,293.62793,-6.131,153.274,0.317,0,0.0,6,0.151,1,0.378,157,622,14,1037,1244
4nk4Y2H7LaREwZvgDHZiE2,405.83838,0.0,405.83838,-3.979,139.986,0.72,4,0.793,7,0.385,1,0.288,239,947,18,1337,1894
1JXmHcdSRBGVLMBJPFUqPo,428.46667,4.12154,428.46667,-20.609,98.266,0.072,4,0.642,3,0.581,1,0.61,173,688,17,1214,1375
0cOyfq67VzuXezmEdOdIEQ,250.05333,8.27211,242.32925,-6.739,74.552,0.24,3,0.098,8,1.0,1,0.894,101,306,11,796,612
0IFgeIHxe26TixujFIsgzV,226.65334,0.93456,216.2068,-9.791,76.008,0.132,4,0.552,2,0.635,1,0.72,70,280,11,696,560
0AqRu5v5mVOeuCcJAHPYRx,194.76,3.8371,180.39001,-12.051,86.345,0.157,4,0.396,11,0.166,0,0.341,67,265,7,669,530
3d6CDuJw32xFqLx0Lc3i6Z,234.94667,0.441,224.6937,-7.436,145.089,0.012,4,1.0,0,0.79,1,0.769,140,557,13,679,1114
0K9cGnkjIjxLMo7mQKLiHc,177.14667,0.36794,168.17633,-10.899,76.118,0.0,3,0.208,7,0.788,1,0.728,72,217,10,598,434
4gjjWs6nwNLpMRYMa4Z2DZ,197.36,0.0,197.36,-6.277,91.034,0.711,4,0.699,11,0.381,1,0.457,76,300,8,871,600
6BaOSAMjEznn3oV7u4EwYm,238.54753,0.0,233.47084,-14.356,94.622,0.565,4,1.0,7,0.78,1,0.912,95,375,14,1027,750
3zBlkrcLoGqI9ROqynEuQM,197.36,0.0,197.36,-6.277,91.033,0.816,4,0.699,11,0.381,1,0.459,76,300,8,871,600
422grhSgBP7N32txx1m138,242.64,0.27306,233.64499,-8.353,136.807,0.959,4,1.0,4,0.189,0,0.238,137,551,10,1005,1102
3WwvBmEmDvVKv7MXGNK915,200.69333,0.0,200.69333,-7.94,92.134,0.749,4,1.0,2,0.21,1,0.344,76,307,11,986,614
6HbzNZSdYekw4iyZfcoZiQ,220.92027,0.0,215.98041,-14.08,95.481,0.567,4,1.0,9,0.279,0,0.36,86,346,9,906,692
0Ip1Ob8tcmTtcPz3Uly3aF,208.58667,0.0,208.58667,-6.049,147.884,0.231,4,1.0,1,0.743,1,0.542,128,511,10,833,1022
6e3hsUff38rQBq2z5QcWJs,179.98666,0.21478,176.4136,-7.434,144.951,0.818,4,1.0,2,0.0,1,0.052,105,425,8,800,850
4CaHcLqdbcYmKoDZOrYF54,208.89333,0.41741,198.71057,-10.431,159.879,0.032,3,0.994,5,0.643,1,0.594,182,547,8,664,1094
432xw0aJUhScag4BNKnNyu,218.44672,0.13351,214.38985,-14.718,92.874,0.365,4,1.0,7,0.0,1,0.33,84,336,10,911,672
2mg9pBiZcrttbCIEFSL99x,224.69333,0.15669,217.11238,-8.082,82.874,0.075,4,1.0,7,0.241,0,0.398,77,310,6,975,620
5UWLy4CsUhwsxrfs6vaK3g,289.84058,0.06966,285.61703,-13.74,97.293,0.491,4,1.0,0,0.573,1,0.603,115,464,13,1298,928
2Pl0v5aho1ofjmYLMblDax,185.38667,0.0,179.64117,-9.667,90.114,0.163,4,0.962,0,0.8,0,0.69,67,270,8,885,540
5nnKdN5H0YcmtG1DiH1NCH,251.89333,2.44971,236.71002,-8.686,135.967,0.761,4,0.759,9,0.392,1,0.48,143,564,9,907,1128
0YLGVyCF5sTE116lnGYSB8,210.33333,0.0,210.33333,-6.083,85.867,0.122,4,1.0,1,0.498,0,0.53,74,298,11,930,596
2m4G8LyyYMKemr1KPTfyMq,309.2021,0.19152,305.81262,-14.674,154.755,0.114,4,0.996,4,0.454,1,0.572,199,788,9,1096,1576
1oG5XADunjq1OER6xKnsFl,320.26666,0.0,320.26666,-5.625,141.84,0.473,4,1.0,11,0.682,1,0.648,188,753,18,1498,1506
1prCP9SkhS4ykSd9OS6STV,233.70425,0.0,229.77306,-14.044,145.114,0.7,4,1.0,9,0.859,0,0.74,141,564,10,1139,1128
3N19DHdnNdImlbQJlnN7gv,214.04712,0.0,207.37741,-11.089,177.336,0.018,4,1.0,9,0.488,1,0.551,154,620,9,935,1240
5NqAPnASGlRb0Ny4FwUYZH,195.77959,0.0,191.40788,-13.272,90.766,0.444,4,1.0,9,0.1,1,0.304,73,294,5,859,588
74W0Yu3raGX3Xqy8gVpurG,262.81332,0.22658,254.51973,-11.873,90.916,0.885,4,1.0,7,0.234,1,0.345,98,393,13,1215,786
5f4MsZTbXUMt8b5N6ndMhQ,219.7777,2.72254,209.96063,-10.67,145.275,0.523,4,1.0,5,0.323,0,0.251,130,523,9,858,1046
1YbPBChjCTEZv2Cj9uqm1O,210.33333,0.0,210.33333,-6.084,85.873,0.06,4,1.0,1,0.477,0,0.523,75,298,10,930,596
7312uwwnTJ6tj0OMUpuXRS,236.6,0.0,231.50874,-10.998,104.818,0.815,4,1.0,1,0.0,1,0.11,102,405,10,1135,810
2yf3gE8uQLuPrgzOxnbcbe,190.50667,0.0,190.50667,-5.837,125.457,0.412,4,1.0,5,0.332,1,0.325,100,395,8,1003,790
20Ud7bDfanXxFC253fK8Aa,439.02667,2.40907,439.02667,-6.007,159.948,0.342,4,0.976,7,0.774,1,0.676,293,1169,22,1996,2338
2rRPRlVICj1TKXqPYDKNRU,236.40816,0.56898,225.90694,-9.586,132.063,0.892,4,0.979,1,0.4,0,0.645,128,513,8,898,1026
6UTr5usQnYGcUmnAnnWxYt,105.48,0.0,105.48,-5.673,128.954,0.567,4,1.0,6,0.444,0,0.371,56,225,6,546,449
1Vch8SuHQ5dGF6Mu8d1yXz,235.26933,3.43655,228.17088,-11.305,147.498,0.5,4,0.776,2,0.279,1,0.516,144,574,10,874,1148
5tlHTIauLGegO6AnhCuX37,205.85333,0.22005,205.85333,-6.061,110.071,0.925,4,1.0,10,0.084,0,0.22,93,376,10,941,752
2ROuCcpS7c3RAetNk8Ke1Q,310.25333,0.0,310.25333,-5.57,82.637,0.132,4,1.0,9,1.0,0,0.775,106,423,13,1432,846
7yHYpq3CYaAfZBJ6tB1iiC,225.44,0.0,225.44,-6.041,107.071,0.91,4,1.0,7,0.505,1,0.148,99,398,8,1017,796
1mQPiqLfZYdWJsjXOmh4Nn,85.56,0.0,85.56,-6.396,128.848,0.813,4,1.0,7,0.314,1,0.408,46,183,6,390,365
1rprKrpaPF5aGyRIsRR3ym,207.50934,0.0,199.94122,-11.164,142.823,0.73,4,1.0,2,0.192,0,0.322,123,490,10,828,980
71UV2drV7lEjS6p4Qu316j,289.94666,0.0,289.94666,-4.195,139.983,0.833,4,1.0,1,0.049,1,0.24,169,674,12,1184,1348
1hD6Olx44LTgGhnSWhZH72,183.89333,0.0,179.57732,-12.657,95.919,0.498,4,0.993,9,0.479,0,0.393,72,289,7,779,578
6OFVuywqBL8nbuO94NUc3R,204.46667,2.25234,201.10222,-6.802,146.819,0.387,4,0.958,7,0.638,1,0.508,125,497,8,927,994
1kpouGGwmYq4XDDY5PDBDq,272.13333,0.22063,261.8456,-7.159,199.874,0.186,4,1.0,2,0.263,0,0.464,226,899,12,933,1798
15Utfa9FY2pUEABHCv9qTA,262.8,0.0,262.8,-6.378,108.094,0.87,4,0.985,3,0.437,1,0.745,118,473,12,1059,946
425t0725gK1NOjZgdKUXoR,281.29333,0.0,281.29333,-5.516,173.712,0.092,4,0.843,0,0.814,1,0.673,203,813,15,893,1626
5qmJTkoM4nyiELshh4J6go,184.22667,0.0,184.22667,-6.08,147.271,0.609,4,1.0,1,0.605,1,0.548,112,451,8,730,902
3xio4wUjwmEsPJQ9aRHgmu,260.38666,0.22612,244.63383,-9.368,172.108,0.204,4,1.0,2,0.346,1,0.498,184,739,11,1079,1478
3zu4gUOBkZFU5MGrxs6x7U,196.10667,0.34349,196.10667,-5.247,107.021,0.921,4,1.0,5,0.39,0,0.558,86,347,8,940,694
5OSpHOjCFDWRY67fJFZ1ZQ,176.64,0.0,176.64,-7.809,93.958,0.5,4,1.0,10,0.185,1,0.464,70,274,9,713,548
5tf5sk7EzxDzC8yU0HHOss,191.72,0.0,191.72,-5.045,172.359,0.235,4,0.814,1,0.006,1,0.231,137,549,10,711,1098
5VoxgOdrhn2HvGbBEGlEc8,204.90668,0.41179,200.86423,-3.592,132.007,0.851,4,0.991,6,0.299,0,0.363,111,447,5,849,894
1iCmVW2fLJH64CmnYsD7hB,217.6,0.40063,212.03302,-4.356,138.112,0.277,4,1.0,2,0.283,1,0.474,117,466,11,875,932
3TV6YNr5IVlVevN1MrX4Ci,144.77333,0.0,139.76091,-4.801,131.733,0.965,4,1.0,6,0.0,0,0.243,79,312,8,636,624
0vh7GmOauXU3Fq2wczDfBz,192.33333,0.59256,186.10213,-3.809,135.969,0.947,3,0.652,8,0.57,1,0.527,144,433,9,787,866
5X608WDrAIjhrQw1F7xsN0,161.0517,0.47098,155.8001,-2.738,128.001,0.91,4,0.937,1,0.547,1,0.73,84,339,6,705,678
3gMtLYMa2zGLHi3lAzz5yP,205.97333,0.10585,198.9834,-4.812,131.987,0.901,4,1.0,9,0.471,1,0.424,109,443,8,815,886
2ddQjenpoO7hQec3ZTzxUC,197.12,0.35406,192.74884,-4.577,134.038,0.949,4,1.0,5,0.838,1,0.656,107,432,8,795,864
4AlcR07Ecm5X60HoWq3Hrp,178.83176,0.16825,172.81451,-3.165,140.001,0.889,4,0.948,2,0.444,1,0.498,101,406,8,780,812
61KKRHVqWYDrnY0fxsRACI,212.29333,0.0,212.29333,-4.312,139.539,0.739,4,0.971,7,0.885,1,0.76,124,494,10,874,988
0Iw7HzHP5WNl4DCZph8uTP,206.20331,0.43515,200.76553,-1.515,130.022,0.902,4,0.986,9,0.79,1,0.686,109,439,8,812,878
1bqQD1uVotcscmt73n8GRX,211.85333,0.31297,204.5678,-1.421,137.999,0.931,4,0.89,10,0.73,1,0.609,122,486,13,920,972
6CsFdZcryY41A4CdGm4oW1,173.51692,0.45283,159.91583,-0.736,125.999,0.824,4,1.0,9,0.461,1,0.27,90,360,10,701,720
6WclUWrwUUulnW5t10IKBE,196.4,1.10313,191.08281,-3.986,137.965,0.974,4,1.0,10,1.0,1,0.732,109,439,11,691,878
56adfecPdEW7jfNCnwWyfY,188.7795,0.081,185.80026,-1.916,137.953,0.972,4,1.0,11,0.377,0,0.401,108,432,12,685,864
22WcirvuXlwKHvCCM38szD,198.28,0.4824,194.9199,-3.926,128.013,0.816,4,1.0,11,0.408,0,0.436,105,417,6,936,834
2OwbVGfcxSxMD3FbGU1HdY,144.61491,0.0,142.04227,-7.921,110.933,0.825,4,1.0,8,0.514,1,0.487,65,264,7,691,528
2SXC9lrJAS2Hspzyy45sgd,187.01334,0.34902,187.01334,-4.874,123.996,0.891,4,0.819,6,0.812,1,0.784,95,384,7,763,768
0tnP1YfY7BK3wfGbFgcEit,207.18668,0.57506,201.56662,-2.92,104.061,0.092,3,0.256,8,0.83,1,0.668,116,351,10,653,702
18KiJqR7aXSXkAoxCofhl0,189.18668,0.08014,181.78902,-4.362,129.93,0.783,4,1.0,6,0.331,1,0.445,99,402,12,812,804
4i7W2x5KWKVpZ5PQGNDvXU,189.02667,0.0,184.37224,-2.677,127.974,0.78,4,0.992,1,0.0,0,0.123,100,396,7,684,792
4Yd8wBpTyxok1I9UBvbPxt,210.59048,0.0639,205.13087,-2.713,102.99,0.881,4,0.939,5,0.485,1,0.349,87,354,13,840,708
6tyN7BHA8TblxdCEtYS80u,207.37868,0.42331,196.46983,-3.311,140.023,0.951,4,1.0,7,0.638,1,0.637,116,467,9,747,934
28k2vP9AuGIYFbyzRQyADk,271.79102,0.4293,258.63547,-1.275,134.01,0.634,4,0.917,10,0.265,1,0.26,151,602,13,1086,1204
6z7DFJm4N6XMfK0Jv3zTAW,183.02667,2.08399,179.10712,-4.04,138.998,0.837,4,0.035,6,0.444,1,0.452,104,415,10,800,830
26vVRpnC6CLaPsMX9k7WFN,194.38667,0.40045,189.81732,-4.208,137.988,0.792,4,1.0,4,0.355,1,0.332,108,436,8,766,872
53sjK13LEpcXGTEpxflmAK,236.02667,2.0898,226.01143,-2.363,137.008,0.46,4,1.0,11,0.363,1,0.455,132,531,10,853,1062
7u49bbsYBk9dDvybcnPiGe,198.34666,0.16844,193.83438,-4.531,129.958,0.921,4,0.848,3,0.428,0,0.435,105,424,8,909,848
1MzlQlMCHU4zSyHjVGbMln,215.2,0.19755,204.48073,-5.646,163.987,0.352,4,0.698,10,0.745,1,0.612,141,561,8,663,1122
3gDfSnvp8mELtCauKNnh2S,118.33243,2.17687,114.12027,-20.381,83.586,0.864,3,1.0,8,0.852,1,0.818,53,164,6,271,328
1g8dRVzAvmSOTfTz5m0H9K,275.04,3.08245,262.8789,-5.955,150.04,0.103,4,0.991,8,1.0,1,0.631,167,666,8,797,1332
3DBy8k3ZrgbF7IY45dwx5n,138.0205,0.28626,134.30421,-24.691,172.393,0.377,3,1.0,7,1.0,1,0.956,128,389,6,296,778
16Gg6bFUZZXx4E7v4IlPlM,99.22517,0.98739,93.3268,-21.678,92.761,0.198,4,0.986,0,0.975,1,0.864,37,149,5,287,298
32zSHCqxULbnogn9tcNEAX,141.46677,0.12259,136.4985,-21.726,90.985,0.102,4,1.0,5,0.309,1,0.71,51,206,7,298,412
017dbEUVSuGK7YzU8CLb8S,213.42667,0.50816,195.63972,-18.861,102.113,0.121,4,0.843,7,0.947,1,0.718,83,346,10,545,692
4wq2BmCpeBWdINtAdsXRkN,214.16,0.34785,204.39365,-6.448,127.936,0.586,4,0.862,11,0.842,1,0.699,110,438,10,608,876
5KDgPngnCFDylyVoxGDIT9,224.25333,0.73719,214.20988,-3.818,127.994,0.844,4,0.982,7,0.627,1,0.611,116,471,10,864,942
3BnCnpUKS245ugB6z1yYPE,148.7123,2.5658,144.42232,-18.531,125.753,0.667,3,0.099,7,1.0,1,1.0,100,303,4,325,606
6U2Bq49gx1Cc44DqE0CXSp,140.0,0.1161,134.3913,-21.571,94.607,0.817,3,0.562,3,0.224,1,0.659,71,219,8,275,438
0xV0YnO4o2D6vsj4OrFuxY,220.26666,0.19732,209.58331,-6.827,149.01,0.762,4,0.909,1,0.483,1,0.457,134,540,9,722,1080
0zPommsqZG8nzmo97xXuIl,136.10155,0.3366,131.65714,-21.004,95.51,0.61,4,1.0,10,1.0,1,1.0,52,209,8,293,418
0wSv9PSXKJVDrFA5okOztU,238.04,0.13914,233.198,-4.019,142.959,0.937,3,0.208,7,0.211,1,0.452,185,556,8,907,1112
3pGH8CGmuAE8Ba0n5lbMNP,184.38667,0.08712,179.13034,-5.339,165.731,0.4,4,0.81,2,0.76,1,0.668,125,496,10,775,992
5iJU96441eAZ2VdWgxdyJa,250.96,3.36689,239.22359,-4.894,140.072,0.704,4,0.993,0,0.679,1,0.635,145,581,7,817,1162
0np1QCxJVNZZHKGSKF7Yzd,237.33333,0.2483,228.6643,-10.985,111.079,0.979,4,1.0,0,0.447,1,0.581,109,437,11,927,874
3cL0FqSXknS7RPTTCq1YvF,75.02739,2.02014,71.0937,-20.47,117.451,0.27,4,1.0,1,0.133,1,0.699,34,139,3,174,278
7jgc5fl3uUL67NDfPRaL3i,226.33333,0.20254,216.22421,-3.831,139.914,0.733,4,0.812,11,0.513,1,0.563,128,511,10,707,1022
4fDXIANSPZ5TyyIeiTPbD9,249.28,0.31959,238.17288,-12.77,136.295,0.018,4,0.957,9,0.386,0,0.57,122,486,11,605,972
3GMUqyB4Wg5GZxngxFYXTt,171.73334,0.06367,167.02113,-9.041,157.399,0.287,4,0.935,8,0.506,1,0.572,110,441,7,641,882
66fgQCgrVrzuGwgOygTh5w,180.36,0.38385,167.32298,-15.375,198.926,0.037,4,0.904,0,0.502,1,0.575,143,575,10,632,1150
3M26uyXaYrWaAQ2c5AbikP,254.8,0.34771,239.86794,-6.471,180.166,0.462,4,0.985,1,0.951,1,0.828,185,737,13,841,1474
5uw6wIM4YweAyhKA1LAmTx,213.34308,4.59755,205.34567,-22.491,159.915,0.287,4,1.0,10,0.444,1,0.624,140,565,9,558,1130
1WrdmmsHIzQStCiYfnwy5q,96.70703,0.49138,93.84345,-19.054,129.518,0.676,3,0.849,7,0.877,1,0.872,66,203,6,229,406
0fCQRUbk8LIQTdQYGNtGyv,279.82666,2.02014,272.73578,-4.436,129.99,0.8,4,1.0,11,0.86,0,0.717,154,606,11,1052,1212
3kuxr8U3QynLzyW82p5hYR,319.1155,0.49932,298.5796,-5.709,80.008,0.151,4,1.0,5,0.665,1,0.59,106,424,12,1206,848
2WnpXcXoX1vYvERYG3eKlT,357.98203,0.55737,352.71112,-6.384,151.915,0.695,4,0.971,8,0.701,1,0.498,224,891,15,1577,1782
6vwDylCMJ5yP26iG5oXlIC,316.0,2.14785,308.33197,-14.204,101.975,0.323,4,1.0,4,0.453,1,0.518,132,522,15,995,1044
1yOzcnB0kIli8JttbJFMEK,339.6812,2.94313,330.68118,-13.771,81.005,0.453,4,1.0,6,0.486,1,0.568,111,445,22,999,890
0hVXFWS00liq3W2YAQUma4,204.23424,0.53755,197.57278,-7.578,79.0,0.142,4,0.992,5,0.576,1,0.659,64,260,10,705,520
2XuP5uP8xloYNXtKY0uQEx,192.84,0.1571,180.4945,-6.39,129.939,0.725,4,1.0,9,0.519,0,0.554,104,417,9,697,834
3O3txttHVdh3sNEDt2yANj,424.5057,3.36109,417.78503,-12.356,105.958,0.739,4,1.0,2,0.516,1,0.599,187,742,13,1601,1484
1tnUbj8AI3PvxZNQZRTZmB,202.97333,0.34236,194.03175,-5.334,124.985,0.876,4,0.985,4,0.369,0,0.436,102,410,10,857,820
7wduEoLSXYggQqimn5LEP0,324.26666,0.75469,310.93842,-3.408,79.428,0.326,4,1.0,1,0.263,1,0.517,104,415,18,1457,830
668ZUFIUNRyIqOORiCfFY3,271.0,0.30177,264.59137,-7.291,157.417,0.346,3,0.929,0,0.0,1,0.339,230,694,11,993,1388
7a8bS8SOMGGENwT94YsQtS,284.61334,0.37732,272.7706,-10.245,134.992,0.822,4,0.983,0,0.849,0,0.72,154,618,11,1223,1236
42KTXZZ4qTHmjlBvmpegwL,356.29333,2.24653,344.4274,-3.899,126.025,0.843,4,0.963,8,0.169,1,0.357,182,726,17,1381,1452
2RQkFX5zNtmfVnfg8j4Rr9,357.86594,0.10834,352.26413,-6.334,151.925,0.605,4,0.97,8,0.795,1,0.504,223,892,17,1606,1784
34zlGDXsee8k2Prw24Oxdv,283.98666,0.11066,278.117,-5.691,130.052,0.166,4,1.0,8,0.188,1,0.389,146,572,14,1269,1144
3Eqe0yeDWicGdBeD56OEDm,245.93333,0.0,240.95348,-4.1,130.054,0.392,4,1.0,4,0.276,0,0.125,133,526,10,1236,1052
367ziQUc9DfcL0HU6M3YQU,321.4106,0.38263,313.15012,-7.203,148.105,0.124,4,0.847,7,0.687,1,0.885,195,780,14,1013,1560
2DrlfHsJuD0x3s2AaW9MHL,407.80725,3.36689,398.7737,-13.838,115.001,0.576,4,0.724,7,0.537,0,0.627,195,773,13,1495,1546
6QVGOSQYqaHYD2zJBf70LY,273.0851,1.08553,266.04843,-3.839,89.99,0.594,4,0.982,7,0.54,1,0.565,103,402,9,1140,804
5ZpzFCRJcksgEcBPEvPUdk,299.56082,0.2146,195.04762,-4.937,170.025,0.497,4,0.995,2,0.844,1,0.627,137,552,10,788,1104
2cKr3kJnvhxWRWL0iZLoHu,140.8219,0.1288,140.8219,-10.152,99.036,0.616,4,1.0,5,0.229,1,0.204,58,231,4,595,462
16ezFHxwr8629Q4rNsI89Q,420.0,0.28463,405.1824,-14.55,86.042,0.1,4,1.0,2,0.916,1,0.766,149,598,22,1292,1196
6JiCWN6LPXxDLwCV9iPJwj,254.73334,0.09279,245.95155,-5.754,184.031,0.063,4,0.502,11,1.0,0,0.907,194,781,6,919,1562
5HRSfffrBFjPcqyh4KRpAc,257.66666,0.06381,243.71664,-5.804,149.912,0.039,4,0.923,9,0.229,1,0.426,159,634,12,965,1268
5lnbbc8XBKUNKm77DombJ1,244.4,0.15646,235.85669,-4.623,130.004,0.94,4,1.0,6,0.0,0,0.091,133,530,12,1296,1059
22juLMxbgy6gdqH3EeQClg,359.74698,2.94313,350.54584,-6.951,95.137,0.44,4,0.969,5,0.069,0,0.319,141,567,17,1412,1134
5IPyOmf26mMvwZLkeiCRfC,525.0,9.6595,511.71555,-13.663,96.031,0.673,4,0.935,2,0.687,1,0.366,210,834,20,1757,1668
427BC6reuQ7MFaucXBovNQ,300.0,0.40014,292.93134,-15.344,105.132,0.515,4,1.0,10,0.734,0,0.638,138,553,13,1207,1106
3GQlvZCAr0wOGMmbLUtaRH,367.0,8.66685,357.86594,-14.368,176.05,0.043,4,0.925,6,0.508,0,0.519,262,1054,11,1383,2108
6h9m4vLLAt7glj7OCEGtd5,2855.6155,0.0,2848.032,-4.275,86.315,0.17,4,0.964,5,0.695,0,0.507,1034,4088,143,9545,8176
5XzWkd0hxTesChmAs2o00G,76.22608,2.28136,74.05424,-10.365,99.091,0.064,4,1.0,0,0.529,1,0.532,30,122,4,267,244
0gE66mura8DX4zUNbo78o0,227.0,0.0,222.04082,-5.451,147.003,0.586,3,1.0,4,0.388,0,0.375,183,548,12,971,1096
7IiDDjmAt7md8ovon794yz,222.8245,0.33075,215.54503,-9.771,104.961,0.764,4,1.0,7,0.332,1,0.519,94,381,11,928,762
5c067uvEI9sncu5WALsBd2,253.32971,0.09288,244.45387,-6.338,116.006,0.92,4,0.651,9,0.53,1,0.64,122,485,11,905,970
1YlKQJ5VRSfll13tdNHryi,287.08,0.0,277.44943,-4.553,139.981,0.829,4,0.828,4,0.0,0,0.18,163,656,12,1345,1312
1xsoG21N5qgJ7IUoCYXtbx,597.2682,0.4527,581.1026,-6.868,141.937,0.475,3,0.942,0,0.0,0,0.257,469,1400,20,2004,2800
1edOzpde5legxD9HqV0xQd,283.88718,1.00467,276.74704,-4.79,131.989,0.75,4,1.0,11,0.798,0,0.747,151,608,13,1137,1216
3M5c7CYV6i3kjXb6Da0QGd,260.14667,0.09288,249.45197,-5.176,129.98,0.905,4,0.998,0,0.183,1,0.376,139,563,11,1181,1125
2EdLvgSVkaCe43B5mWc13B,542.1856,0.0,532.1433,-13.2,120.029,0.598,4,0.961,7,0.764,1,0.624,266,1069,26,1984,2138
5VaMM45TCyGSQieoPru3ZZ,421.0,4.62077,408.69443,-13.606,124.27,0.21,3,0.888,4,0.855,0,0.71,285,858,13,1273,1716
0ACKL5UYeC8Jut5ff8xQ7Y,622.88696,3.45397,611.0331,-10.775,125.14,0.646,1,0.532,1,0.72,1,0.708,325,1295,33,2149,2590
17jviNB6XcZq7HeuqeIsry,592.55566,3.05923,582.966,-10.789,144.401,0.116,4,0.961,6,0.496,1,0.632,352,1410,21,1983,2820
5MtUZ1pcs8vb54EDD0XUnP,312.29333,2.75737,307.2058,-6.754,100.208,0.483,4,1.0,2,0.311,1,0.446,137,544,10,1355,1088
5FCLlDYMJtClufNCy7xt7J,218.70667,1.05655,211.78922,-2.398,117.004,0.881,4,0.998,7,0.632,1,0.262,103,418,11,832,836
3nA1pWtTyd9zSnFTgvWXxA,306.0,0.0,295.19528,-13.325,87.943,0.103,4,1.0,2,0.509,1,0.658,111,442,18,975,884
4ZsYRQhNbDJZjpZ95g1mec,390.0,0.0,390.0,-1.373,103.161,0.643,4,0.998,5,0.777,1,0.501,170,673,17,1633,1346
0vtuPCxRlIRk3CP5mrdXeK,238.15837,4.61497,229.48862,-10.949,78.529,0.0,5,0.968,4,0.634,1,0.599,90,359,13,784,718
0H3y4O2499JSc5ZEOaCij0,299.35165,0.46408,295.17786,-6.749,100.037,0.897,4,1.0,8,0.785,1,0.628,123,492,13,1334,984
0mdaaRJiKxuovcYv6rZQkI,401.48,4.1912,393.81042,-3.468,83.161,0.375,4,0.978,8,0.544,1,0.453,139,546,18,1635,1092
2O7HUgOOXgbZUTc4BMzZbN,271.12616,0.29025,265.12543,-3.527,120.012,0.742,4,1.0,0,0.463,1,0.584,135,541,11,1131,1082
3avYqdwHKEq8beXbeWCKqJ,230.73334,0.09605,227.05052,-3.789,126.022,0.914,4,1.0,3,0.499,0,0.377,120,483,9,946,966
2ENexcMEMsYk0rVJigVD3i,235.49333,0.17379,228.78041,-4.233,125.918,0.914,4,1.0,11,0.472,0,0.51,121,480,12,820,960
5jzKL4BDMClWqRguW5qZvh,227.74132,0.20499,217.86703,-4.582,120.012,0.935,4,1.0,10,0.487,1,0.437,112,454,8,863,908
7ySUcLPVX7KudhnmNcgY2D,243.6,0.37723,239.1307,-5.019,127.977,0.939,4,1.0,1,0.526,1,0.513,128,514,15,880,1028
6KOEK6SeCEZOQkLj5M1PxH,234.65334,0.10018,229.84271,-3.71,125.007,0.804,4,1.0,0,0.22,1,0.335,121,483,10,939,966
2a1o6ZejUi8U3wzzOtCOYw,198.77333,0.2844,193.72989,-4.89,89.006,0.046,3,0.881,0,0.35,1,0.49,104,313,7,862,626
7LcfRTgAVTs5pQGEQgUEzN,201.16,0.09297,198.99501,-4.477,128.047,0.806,4,1.0,11,0.814,0,0.645,106,426,9,838,852
6epn3r7S14KUqlReYr77hA,214.24,0.43587,206.6692,-5.237,65.043,0.191,4,1.0,5,0.287,0,0.406,57,229,8,742,458
4r6eNCsrZnQWJzzvFh4nlg,227.89333,0.50336,222.78966,-5.039,124.071,0.388,4,1.0,8,0.14,1,0.363,115,464,11,820,928
6DkXLzBQT7cwXmTyzAB1DJ,263.17334,0.16839,258.6877,-2.972,100.003,0.7,4,1.0,2,0.35,1,0.431,109,432,14,1021,864
6hkOqJ5mE093AQf2lbZnsG,227.33333,0.19837,220.2703,-4.021,133.968,1.0,4,1.0,1,0.163,0,0.344,126,505,11,878,1010
7l1qvxWjxcKpB9PCtBuTbU,197.46951,0.27288,188.01196,-5.972,89.1,0.342,4,0.779,0,0.533,1,0.593,70,281,9,672,562
6BdgtqiV3oXNqBikezwdvC,233.56,0.0,218.50558,-5.614,99.643,0.185,5,0.933,7,0.148,1,0.36,96,382,11,885,764
